FID,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,GeoLocation
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50fd,261080,Sinabung,22316,Confirmed Eruption,4,,,,Observations: Reported,?,2019,,,2,6,,,2019,,,6,9,,POINT (98.392 3.17)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50fc,261080,Sinabung,22365,Confirmed Eruption,3,,,,Observations: Reported,,2020,,,8,8,,,2021,,,9,23,,POINT (98.392 3.17)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50fb,261120,Sorikmarapi,15406,Confirmed Eruption,2,,,,Observations: Reported,?,1829,,,0,0,,,,,,,,,POINT (99.539 0.686)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50fa,261120,Sorikmarapi,15407,Uncertain Eruption,,,,,,,1866,,,0,0,,,,,,,,,POINT (99.539 0.686)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50f9,261120,Sorikmarapi,15408,Confirmed Eruption,2,,,,Observations: Reported,,1879,,,0,0,,,,,,,,,POINT (99.539 0.686)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50f8,261120,Sorikmarapi,15409,Uncertain Eruption,,,,,,,1888,,,2,0,,,,,,,,,POINT (99.539 0.686)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50f7,261120,Sorikmarapi,15410,Confirmed Eruption,2,,Summit and east flank (Jurang Siunik),,Observations: Reported,,1892,,,5,21,,,,,,,,,POINT (99.539 0.686)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50f6,261120,Sorikmarapi,15411,Confirmed Eruption,2,,East flank (Sibanggor Julu),,Observations: Reported,,1893,,,1,4,,,1893,,,1,4,,POINT (99.539 0.686)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50f5,261120,Sorikmarapi,15412,Confirmed Eruption,2,,,,Observations: Reported,,1917,,,5,20,,,1917,,,5,20,,POINT (99.539 0.686)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50f4,261120,Sorikmarapi,15413,Confirmed Eruption,2,,,,Observations: Reported,,1970,,,7,2,182,,,,,,,,POINT (99.539 0.686)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50f3,261120,Sorikmarapi,15414,Confirmed Eruption,1,,,,Observations: Reported,,1986,,,7,5,,,1986,,,7,14,,POINT (99.539 0.686)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50f2,261120,Sorikmarapi,15415,Uncertain Eruption,,,,,,,1996,,,5,5,,,,,,,,,POINT (99.539 0.686)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50f1,261130,Talakmau,15416,Uncertain Eruption,1,,,,,,1937,,,9,8,,,,,,,,,POINT (99.98 0.079)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50f0,261140,Marapi,15405,Confirmed Eruption,2,?,,,Observations: Reported,,1915,,,12,0,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ef,261140,Marapi,15417,Confirmed Eruption,2,,,,Observations: Reported,,1770,,,0,0,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ee,261140,Marapi,15418,Confirmed Eruption,2,,,,Observations: Reported,,1807,,,0,0,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ed,261140,Marapi,15419,Confirmed Eruption,2,,,,Observations: Reported,,1822,,,7,23,,,1822,,,7,31,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ec,261140,Marapi,15420,Confirmed Eruption,2,?,,,Observations: Reported,,1833,,,0,0,,,1834,,,0,0,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50eb,261140,Marapi,15421,Confirmed Eruption,2,?,,,Observations: Reported,,1845,,,11,16,,,1845,,,11,18,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ea,261140,Marapi,22111,Confirmed Eruption,1,,,,Observations: Reported,,2015,,,11,14,,,2015,,,11,14,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50e9,261140,Marapi,22226,Confirmed Eruption,1,,Verbeek Crater,,Observations: Reported,,2017,,,6,4,,,2017,,,6,4,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50e8,261140,Marapi,22262,Confirmed Eruption,2,,Verbeek Crater,,Observations: Reported,,2018,,,4,27,,,2018,,,5,2,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50e7,261140,Marapi,20795,Confirmed Eruption,2,,,,Observations: Reported,,2011,,,8,3,,,2011,,,10,12,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50e6,261140,Marapi,20796,Confirmed Eruption,1,,,,Observations: Reported,,2012,,,3,1,3,,2012,,,5,18,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50e5,261140,Marapi,20797,Confirmed Eruption,1,,,,Observations: Reported,,2012,,,9,26,,,2012,,,9,26,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50e4,261140,Marapi,20931,Confirmed Eruption,1,,,,Observations: Reported,,2014,,,2,3,2,,2014,,,2,26,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50e3,261140,Marapi,15479,Confirmed Eruption,2,,,,Observations: Reported,,2004,,,8,5,,,2004,,?,8,5,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50e2,261140,Marapi,15472,Confirmed Eruption,1,,Kepundan Tuo and Kepundan Verbeek,,Observations: Reported,,1983,,,7,2,182,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50e1,261140,Marapi,15474,Confirmed Eruption,1,,"Kepundan Tuo, Kepundan B",,Observations: Reported,,1984,,,11,15,,,1984,,,11,15,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50e0,261140,Marapi,15475,Confirmed Eruption,2,,Verbeek Crater,,Observations: Reported,,1987,,,1,15,,,1994,,>,8,12,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50df,261140,Marapi,15476,Confirmed Eruption,2,,,,Observations: Reported,,1999,,<,4,16,15,,1999,,>,9,16,15,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50de,261140,Marapi,15477,Confirmed Eruption,2,,,,Observations: Reported,,2000,,,3,11,,,2000,,>,4,3,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50dd,261140,Marapi,15478,Confirmed Eruption,2,,Verbeek Crater,,Observations: Reported,,2001,,,4,13,,,2001,,,6,5,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50dc,261140,Marapi,15466,Confirmed Eruption,2,,"Bungo, Bongsu, Tuo, B and C Craters",,Observations: Reported,,1970,,,7,26,5,,1971,,,8,20,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50db,261140,Marapi,15467,Confirmed Eruption,2,,Verbeek Crater,,Observations: Reported,,1973,,,7,24,,,1973,,,7,24,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50da,261140,Marapi,15468,Confirmed Eruption,2,,"Verbeek Crater, B and C Craters",,Observations: Reported,,1975,,,1,16,15,,1979,,,9,11,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50d9,261140,Marapi,15469,Confirmed Eruption,1,,,,Observations: Reported,,1980,,,3,29,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50d8,261140,Marapi,15470,Confirmed Eruption,1,,,,Observations: Reported,,1982,,<,3,10,,,1982,,,5,16,15,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50d7,261140,Marapi,15471,Confirmed Eruption,1,,,,Observations: Reported,,1982,,,12,16,15,,1982,,,12,16,15,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50d6,261140,Marapi,15460,Confirmed Eruption,2,?,"Kepundan Bongsu, B and C Craters",,Observations: Reported,,1954,,,8,16,15,,1957,,>,12,16,15,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50d5,261140,Marapi,15461,Confirmed Eruption,1,,,,Observations: Reported,,1958,,,6,23,,,1958,,?,6,23,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50d4,261140,Marapi,15462,Confirmed Eruption,1,,,,Observations: Reported,,1958,,,10,17,,,1958,,,10,25,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50d3,261140,Marapi,15463,Confirmed Eruption,1,,"B and C Craters, Kebun Bungo",,Observations: Reported,,1966,,,3,16,15,,1966,,,6,16,15,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50d2,261140,Marapi,15464,Confirmed Eruption,1,,"Crater C, Bungsu Crater",,Observations: Reported,,1967,,,4,16,15,,1967,,,7,16,15,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50d1,261140,Marapi,15465,Uncertain Eruption,1,,Craters B and C,,,,1968,,,12,16,15,,1968,,,12,16,15,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50d0,261140,Marapi,15454,Confirmed Eruption,2,?,,,Observations: Reported,,1930,,<,4,9,,,1930,,,12,7,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50cf,261140,Marapi,15455,Confirmed Eruption,2,?,,,Observations: Reported,,1932,,,0,0,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ce,261140,Marapi,15456,Confirmed Eruption,,,"Kepundan Kuniang, Kepundan Jinggo",,Observations: Reported,,1943,5,,0,0,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50cd,261140,Marapi,15457,Confirmed Eruption,2,,Kepundan Bongsu,,Observations: Reported,,1949,,,4,29,,,1949,,,4,30,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50cc,261140,Marapi,15458,Confirmed Eruption,2,,,,Observations: Reported,,1949,,,10,15,5,,1949,,,10,22,5,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50cb,261140,Marapi,15459,Confirmed Eruption,2,,"Kepundan Bongsu, Kuniang, Jinggo",,Observations: Reported,,1950,,,9,27,,,1952,,,6,14,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ca,261140,Marapi,15448,Confirmed Eruption,2,?,,,Observations: Reported,,1918,,,3,8,,,1918,,,3,10,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50c9,261140,Marapi,15449,Confirmed Eruption,2,?,,,Observations: Reported,,1918,,,8,15,5,,1918,,,8,15,5,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50c8,261140,Marapi,15450,Confirmed Eruption,2,?,,,Observations: Reported,,1919,,,2,28,,,1919,,,3,1,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50c7,261140,Marapi,15451,Confirmed Eruption,0,,,,Observations: Reported,,1925,,?,4,0,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50c6,261140,Marapi,15452,Confirmed Eruption,2,,Kepundan Bongsu,,Observations: Reported,,1927,,,2,5,,,1927,,,8,3,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50c5,261140,Marapi,15453,Confirmed Eruption,2,,Kepundan Bongsu,,Observations: Reported,,1929,,,6,22,,,1929,,,6,22,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50c4,261140,Marapi,15442,Confirmed Eruption,2,?,,,Observations: Reported,,1910,,,0,0,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50c3,261140,Marapi,15443,Confirmed Eruption,2,?,,,Observations: Reported,,1911,,,11,2,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50c2,261140,Marapi,15444,Confirmed Eruption,2,?,,,Observations: Reported,,1913,,,6,23,,,1913,,,7,31,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50c1,261140,Marapi,15445,Confirmed Eruption,2,?,,,Observations: Reported,,1914,,,7,1,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50c0,261140,Marapi,15446,Confirmed Eruption,1,,,,Observations: Reported,,1916,,,5,5,,,1916,,,7,7,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50bf,261140,Marapi,15447,Confirmed Eruption,2,?,,,Observations: Reported,,1917,,,6,16,,,1917,,,9,16,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50be,261140,Marapi,15436,Confirmed Eruption,2,,,,Observations: Reported,,1886,,,3,31,,,1886,,,5,3,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50bd,261140,Marapi,15437,Confirmed Eruption,2,?,,,Observations: Reported,,1888,,,2,19,,,1888,,,3,19,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50bc,261140,Marapi,15438,Confirmed Eruption,2,?,,,Observations: Reported,,1889,,,3,27,,,1889,,?,4,17,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50bb,261140,Marapi,15439,Confirmed Eruption,1,,,,Observations: Reported,,1904,,,4,18,,,1904,,,4,18,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ba,261140,Marapi,15440,Confirmed Eruption,2,?,,,Observations: Reported,,1905,,,11,1,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50b9,261140,Marapi,15441,Confirmed Eruption,2,?,,,Observations: Reported,,1907,,,12,17,,,1908,,,9,0,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50b8,261140,Marapi,15430,Confirmed Eruption,2,?,,,Observations: Reported,,1876,,,4,4,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50b7,261140,Marapi,15431,Confirmed Eruption,2,?,,,Observations: Reported,,1876,,,8,0,,,1877,,,6,0,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50b6,261140,Marapi,15432,Uncertain Eruption,2,?,,,,,1878,,,12,0,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50b5,261140,Marapi,15433,Confirmed Eruption,1,,,,Observations: Reported,,1883,,,6,25,,,1883,,,8,27,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50b4,261140,Marapi,15434,Confirmed Eruption,1,,,,Observations: Reported,,1883,,,12,0,,,1883,,,12,0,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50b3,261140,Marapi,15435,Confirmed Eruption,2,?,,,Observations: Reported,,1885,,,11,12,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50b2,261140,Marapi,15422,Confirmed Eruption,2,,,,Observations: Reported,,1854,,>,8,29,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50b1,261140,Marapi,15425,Confirmed Eruption,2,,,,Observations: Reported,,1855,,,10,2,,,1856,,,1,0,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50b0,261140,Marapi,15426,Confirmed Eruption,2,?,,,Observations: Reported,,1861,,,4,0,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50af,261140,Marapi,15427,Confirmed Eruption,2,?,,,Observations: Reported,,1863,,,5,23,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ae,261140,Marapi,15428,Confirmed Eruption,2,?,,,Observations: Reported,,1871,,,4,24,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ad,261140,Marapi,15429,Confirmed Eruption,2,?,,,Observations: Reported,,1871,,,9,24,,,,,,,,,POINT (100.474 -0.38)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ac,261150,Tandikat-Singgalang,15480,Confirmed Eruption,1,,Tandikat summit crater and upper NE flank,,Observations: Reported,,1889,,,2,19,,,1889,,,12,4,,POINT (100.331 -0.39)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50ab,261150,Tandikat-Singgalang,15481,Uncertain Eruption,,,Tandikat,,,,1892,,,0,0,,,,,,,,,POINT (100.331 -0.39)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50aa,261150,Tandikat-Singgalang,15482,Confirmed Eruption,1,,Tandikat,,Observations: Reported,,1914,,,5,31,,,,,,,,,POINT (100.331 -0.39)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50a9,261150,Tandikat-Singgalang,15483,Confirmed Eruption,1,,Tandikat,,Observations: Reported,,1924,,,4,0,,,1924,,?,4,0,,POINT (100.331 -0.39)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50a8,261160,Talang,15496,Confirmed Eruption,2,,North & south flanks,,Observations: Reported,,2005,,?,4,12,,,2005,,?,7,18,,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50a7,261160,Talang,15497,Confirmed Eruption,1,,,,Observations: Reported,,2006,,,9,10,,,2006,,,9,10,,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50a6,261160,Talang,15498,Confirmed Eruption,2,,Main crater,,Observations: Reported,,2007,,,3,19,,,2007,,,6,22,3,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50a5,261160,Talang,15499,Confirmed Eruption,2,,,,Observations: Reported,,2007,,,11,27,,,2007,,?,12,16,15,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50a4,261160,Talang,15489,Confirmed Eruption,2,,,,Observations: Reported,,1963,,,7,2,182,,,,,,,,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50a3,261160,Talang,15490,Confirmed Eruption,1,,NE flank (200 m below summit),,Observations: Reported,,1967,,,10,10,,,1967,,,10,10,,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50a2,261160,Talang,15491,Confirmed Eruption,1,,NE flank,,Observations: Reported,,1968,,,1,14,,,1968,,?,1,14,,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50a1,261160,Talang,15492,Confirmed Eruption,2,,NE flank,,Observations: Reported,,1968,,,9,16,15,,1968,,,10,16,15,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-50a0,261160,Talang,15493,Uncertain Eruption,1,,NE flank (Panjang Crater),,,,1986,,,7,16,,,1986,,,10,13,,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-509f,261160,Talang,15494,Confirmed Eruption,1,,"Kepundan Panjang & Kabuo, Gabuo Atas",,Observations: Reported,,2001,,,9,25,,,2001,,,11,15,3,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-509e,261160,Talang,15484,Confirmed Eruption,2,,NE flank,,Observations: Reported,,1833,,,10,0,,,,,,,,,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-509d,261160,Talang,15485,Confirmed Eruption,2,,NE flank (some reports list 1842 date),,Observations: Reported,,1843,,,10,21,,,,,,,,,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-509c,261160,Talang,15486,Confirmed Eruption,2,,NE flank,,Observations: Reported,,1845,,,4,22,,,,,,,,,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-509b,261160,Talang,15487,Uncertain Eruption,,,,,,,1868,3,,0,0,,,,,,,,,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-509a,261160,Talang,15488,Confirmed Eruption,2,,NE flank,,Observations: Reported,?,1876,,,0,0,,,,,,,,,POINT (100.681 -0.979)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5099,261170,Kerinci,15500,Confirmed Eruption,2,,,,Observations: Reported,,1838,,,0,0,,,,,,,,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5098,261170,Kerinci,15501,Confirmed Eruption,2,,,,Observations: Reported,,1842,,,0,0,,,,,,,,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5097,261170,Kerinci,15502,Confirmed Eruption,2,?,,,Observations: Reported,?,1874,,,0,0,,,,,,,,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5096,261170,Kerinci,15503,Confirmed Eruption,2,,,,Observations: Reported,,1878,,,12,11,,,,,,,,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5095,261170,Kerinci,15504,Confirmed Eruption,2,?,,,Observations: Reported,,1887,,,3,23,,,1887,,,3,30,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5094,261170,Kerinci,15505,Confirmed Eruption,2,,,,Observations: Reported,,1908,,,10,0,,,1909,,,0,0,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5093,261170,Kerinci,22274,Confirmed Eruption,1,,,,Observations: Reported,,2018,,,4,21,,,2021,,,6,13,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5092,261170,Kerinci,15533,Confirmed Eruption,1,,,,Observations: Reported,,2009,,?,4,1,,,2009,,?,6,19,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5091,261170,Kerinci,22125,Confirmed Eruption,2,,,,Observations: Reported,,2016,,,3,31,,,2016,,,6,9,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5090,261170,Kerinci,22172,Confirmed Eruption,1,,,,Observations: Reported,,2016,,,11,15,,,2016,,,11,21,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-508f,261170,Kerinci,22216,Confirmed Eruption,2,,,,Observations: Reported,,2013,,,6,2,,,2013,,,6,2,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-508e,261170,Kerinci,22217,Confirmed Eruption,1,,,,Observations: Reported,,2011,,,12,15,,,2011,,,12,15,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-508d,261170,Kerinci,22273,Confirmed Eruption,1,,,,Observations: Reported,,2017,,,8,13,,,2017,,,8,13,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-508c,261170,Kerinci,15526,Confirmed Eruption,2,?,,,Observations: Reported,,1998,,,11,3,,,,,,,,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-508b,261170,Kerinci,15527,Confirmed Eruption,2,,,,Observations: Reported,,1999,,<,3,16,15,,1999,,>,9,16,15,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-508a,261170,Kerinci,15528,Confirmed Eruption,2,,,,Observations: Reported,,2001,,,5,12,,,2002,,?,8,27,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5089,261170,Kerinci,15529,Confirmed Eruption,2,,,,Observations: Reported,,2004,,?,6,22,,,2004,,?,10,24,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5088,261170,Kerinci,15531,Confirmed Eruption,1,,,,Observations: Reported,,2007,,,9,9,,,2007,,,9,9,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5087,261170,Kerinci,15532,Confirmed Eruption,1,,,,Observations: Reported,,2008,,,3,24,,,,,,,,,POINT (101.264 -1.697)
Smithsonian_VOTW_Holocene_Eruptions.fid-2f742092_181cee06153_-5086,261170,Kerinci,15518,Confirmed Eruption,2,,,,Observations: Reported,,1968,,,2,3,,,1968,,,3,18,,POINT (101.264 -1.697)
