FID,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,GeoLocation
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fcd,251020,Manam,14916,Confirmed Eruption,3,,South Crater,,Historical Observations,,1946,,,12,1,30,,1947,,,9,0,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fce,251020,Manam,14917,Confirmed Eruption,2,,,,Historical Observations,,1953,,,4,16,15,,1953,,,8,16,15,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fcf,251020,Manam,14918,Confirmed Eruption,2,,,,Historical Observations,,1954,,,5,16,15,,1954,,,6,16,15,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fd0,251020,Manam,14919,Confirmed Eruption,3,,"South Crater, Main Crater",,Historical Observations,,1956,,,12,8,,,1958,,,8,16,15,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fd1,251020,Manam,14920,Confirmed Eruption,2,,South Crater,,Historical Observations,,1959,,,6,16,15,,1959,,,7,16,15,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fd2,251020,Manam,14921,Confirmed Eruption,2,,"Main Crater, South Crater",,Historical Observations,,1959,,,12,16,15,,1960,,>,12,16,15,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fd3,251020,Manam,14910,Uncertain Eruption,2,?,,,,,1923,,,0,0,,,,,,,,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fd4,251020,Manam,14911,Uncertain Eruption,2,?,,,,,1924,,,0,0,,,,,,,,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fd5,251020,Manam,14912,Confirmed Eruption,2,?,,,Historical Observations,,1925,,,0,0,,,,,,,,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fd6,251020,Manam,14913,Confirmed Eruption,2,,,,Historical Observations,,1926,,,3,0,,,1928,,,3,1,30,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fd7,251020,Manam,14914,Confirmed Eruption,2,,,,Historical Observations,,1932,,,0,0,,,1934,,,0,0,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fd8,251020,Manam,14915,Confirmed Eruption,3,,"Main Crater, South Crater",,Historical Observations,,1936,,,9,0,,,1939,,,0,0,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fd9,251020,Manam,14904,Uncertain Eruption,,,,,,,1907,,,0,0,,,,,,,,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fda,251020,Manam,14905,Confirmed Eruption,2,,,,Historical Observations,,1909,,,0,0,,?,1914,,,0,0,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fdb,251020,Manam,14906,Confirmed Eruption,2,,,,Historical Observations,,1917,,,0,0,,,,,,,,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fdc,251020,Manam,14907,Confirmed Eruption,4,,"South Crater, Main Crater",,Historical Observations,,1919,,,8,11,,,,,,,,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fdd,251020,Manam,14908,Confirmed Eruption,2,,,,Historical Observations,,1920,,?,12,5,,,1921,,,3,0,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fde,251020,Manam,14909,Confirmed Eruption,3,?,,,Historical Observations,,1922,,,0,0,,,,,,,,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fdf,251020,Manam,14898,Confirmed Eruption,,,,,Historical Observations,,1885,,,5,0,,,,,,,,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fe0,251020,Manam,14899,Confirmed Eruption,2,,,,Historical Observations,,1887,,,6,0,,,1895,,,0,0,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fe1,251020,Manam,14900,Confirmed Eruption,2,?,"Main Crater, South Crater",,Historical Observations,,1899,1,,0,0,,,,,,,,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fe2,251020,Manam,14901,Uncertain Eruption,,,,,,,1901,,,0,0,,,1902,,,0,0,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fe3,251020,Manam,14902,Confirmed Eruption,,,,,Historical Observations,,1904,,,4,30,30,,,,,,,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fe4,251020,Manam,14903,Confirmed Eruption,3,?,,,Historical Observations,,1904,,,10,26,,,1904,,,10,27,,POINT (145.037 -4.08)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fe5,251030,Karkar,14936,Confirmed Eruption,4,C,,,Radiocarbon (uncorrected),,-7140,150,,0,0,,,,,,,,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fe6,251030,Karkar,14937,Confirmed Eruption,,,,,Radiocarbon (uncorrected),,-870,75,,0,0,,,,,,,,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fe7,251030,Karkar,14938,Confirmed Eruption,4,C,,,Radiocarbon (uncorrected),,520,100,,0,0,,,,,,,,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fe8,251030,Karkar,14939,Confirmed Eruption,4,P,,,Radiocarbon (uncorrected),?,730,,,0,0,,,,,,,,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fe9,251030,Karkar,14940,Confirmed Eruption,,,South flank (Patilo Cone),,Radiocarbon (uncorrected),,1070,200,,0,0,,,,,,,,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fea,251030,Karkar,14941,Confirmed Eruption,3,^,,,Historical Observations,,1643,,,4,20,,,,,,,,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2feb,251030,Karkar,20910,Confirmed Eruption,1,,,,Historical Observations,,2014,,,3,26,,,2014,,,3,27,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fec,251030,Karkar,14948,Confirmed Eruption,2,,SE foot of Bagiai,,Historical Observations,,1979,,?,1,12,,,1979,,,8,9,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fed,251030,Karkar,14949,Uncertain Eruption,1,,,,,,1980,,,1,7,,,1980,,,1,17,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fee,251030,Karkar,14950,Uncertain Eruption,,,,,,,2009,,,5,1,30,,,,,,,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fef,251030,Karkar,14951,Uncertain Eruption,1,,,,,,2010,,,2,25,,,2010,,,2,26,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ff0,251030,Karkar,20778,Confirmed Eruption,3,,,,Historical Observations,,2012,,,2,1,,,2012,,,2,1,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ff1,251030,Karkar,20779,Confirmed Eruption,3,,,,Historical Observations,,2013,,,1,29,,,2013,,,2,26,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ff2,251030,Karkar,14942,Uncertain Eruption,,,,,,,1830,,,0,0,,,,,,,,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ff3,251030,Karkar,14943,Confirmed Eruption,2,?,,,Historical Observations,,1885,,,0,0,,,,,,,,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ff4,251030,Karkar,14944,Confirmed Eruption,2,,,,Historical Observations,,1895,,,6,17,,,1895,,,8,0,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ff5,251030,Karkar,14945,Uncertain Eruption,2,?,Ulumam,,,?,1962,,,7,2,182,,,,,,,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ff6,251030,Karkar,14946,Confirmed Eruption,2,,Bagiai,,Historical Observations,,1974,,,2,14,,,1974,,,8,8,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ff7,251030,Karkar,14947,Confirmed Eruption,2,,Bagiai,,Historical Observations,,1974,,?,12,30,,,1975,,,6,26,,POINT (145.964 -4.649)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ff8,251050,Long Island,14954,Confirmed Eruption,6,,,,Radiocarbon (uncorrected),,-2040,100,,0,0,,,,,,,,,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ff9,251050,Long Island,14955,Confirmed Eruption,6,,,,Radiocarbon (uncorrected),,1660,20,,0,0,,,,,,,,,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ffa,251050,Long Island,14956,Confirmed Eruption,,,Lake Wisdom,,Historical Observations,,1933,,,0,0,,,,,,,,,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ffb,251050,Long Island,14957,Confirmed Eruption,,,Lake Wisdom,,Historical Observations,,1938,,,0,0,,,,,,,,,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ffc,251050,Long Island,14958,Confirmed Eruption,,,Motmot,,Historical Observations,,1943,,,0,0,,,,,,,,,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ffd,251050,Long Island,14959,Confirmed Eruption,3,,Motmot,,Historical Observations,,1953,,,5,8,,,1954,,,1,7,,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2ffe,251050,Long Island,14960,Confirmed Eruption,3,,Motmot,,Historical Observations,,1955,,,6,5,,,1955,,,6,13,,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_2fff,251050,Long Island,14961,Uncertain Eruption,,,Motmot,,,,1961,,,7,2,182,,,,,,,,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3000,251050,Long Island,14962,Confirmed Eruption,2,,Motmot,,Historical Observations,,1968,,,3,16,,,1968,,,6,12,,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3001,251050,Long Island,14963,Confirmed Eruption,2,,Motmot,,Historical Observations,,1973,,,4,16,15,,1974,,,2,28,,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3002,251050,Long Island,14964,Confirmed Eruption,1,,Motmot,,Historical Observations,,1976,,,1,2,120,,,,,,,,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3003,251050,Long Island,14965,Confirmed Eruption,1,,E-W fissure NNE of Motmot Island,,Historical Observations,,1993,,?,11,3,,,1993,,,11,25,5,POINT (147.12 -5.358)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3004,251070,Ritter Island,14966,Confirmed Eruption,3,^,,,Historical Observations,,1700,,<,4,3,,,1700,,>,4,6,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3005,251070,Ritter Island,14967,Confirmed Eruption,2,,,,Historical Observations,,1793,,,6,29,,,,,,,,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3006,251070,Ritter Island,14968,Uncertain Eruption,,,,,,,1848,,,4,13,,,1848,,?,7,10,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3007,251070,Ritter Island,14969,Uncertain Eruption,,,,,,,1878,,,12,31,30,,,,,,,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3008,251070,Ritter Island,14970,Uncertain Eruption,,,,,,,1885,,?,1,13,,,,,,,,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3009,251070,Ritter Island,14971,Confirmed Eruption,2,,Volcano Uncertain: Probably Ritter or Langila,,,,1887,,,2,2,,,1887,,,2,5,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_300a,251070,Ritter Island,14972,Confirmed Eruption,2,?,,,Historical Observations,,1888,,,3,13,,,1888,,,3,13,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_300b,251070,Ritter Island,14973,Confirmed Eruption,1,,West of Ritter Island,,Historical Observations,,1972,,,10,9,,,1972,,,10,9,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_300c,251070,Ritter Island,14974,Confirmed Eruption,1,,600-900 m W of Ritter Island,,Historical Observations,,1974,,,10,17,,,1974,,,10,17,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_300d,251070,Ritter Island,14975,Uncertain Eruption,2,?,,,,,2002,,,8,2,,,2002,,,8,2,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_300e,251070,Ritter Island,14976,Confirmed Eruption,1,?,,,Historical Observations,,2006,,,10,17,,,2006,,?,10,17,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_300f,251070,Ritter Island,14977,Confirmed Eruption,1,?,,,Historical Observations,,2007,,,5,19,,,2007,,?,5,21,,POINT (148.115 -5.519)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3010,252010,Langila,14979,Confirmed Eruption,2,,Crater 2,,Historical Observations,,1878,,,0,0,,,,,,,,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3011,252010,Langila,14980,Confirmed Eruption,2,,,,Historical Observations,,1884,,,0,0,,,,,,,,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3012,252010,Langila,14981,Confirmed Eruption,0,,,,Historical Observations,,1890,,,0,0,,,,,,,,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3013,252010,Langila,14982,Confirmed Eruption,2,,North Crater (crater 1),,Historical Observations,,1900,,,0,0,,,,,,,,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3014,252010,Langila,14983,Confirmed Eruption,2,,NE Crater (crater 2),,Historical Observations,,1907,,,0,0,,,,,,,,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3015,252010,Langila,14984,Uncertain Eruption,1,?,Crater 2,,,,1942,5,,0,0,,,,,,,,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3016,252010,Langila,15003,Confirmed Eruption,2,,Crater 2,,Historical Observations,,2009,,<,9,16,15,,2010,,?,2,16,15,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3017,252010,Langila,20788,Confirmed Eruption,1,,,,Historical Observations,,2012,,,12,1,,,2012,,,12,5,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3018,252010,Langila,22123,Confirmed Eruption,2,,,,Historical Observations,,2016,,,4,2,,,2018,,,10,30,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3019,252010,Langila,22363,Confirmed Eruption,,,,,Historical Observations,,2020,,,8,1,,>,2020,,,12,10,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_301a,252010,Langila,14997,Confirmed Eruption,3,,"Crater 3, Crater 2",,Historical Observations,,1973,,,2,24,4,,2000,,>,10,16,15,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_301b,252010,Langila,14998,Confirmed Eruption,2,,Crater 2,,Historical Observations,,2002,,?,5,25,,,2003,,?,4,9,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_301c,252010,Langila,14999,Confirmed Eruption,2,?,,,Historical Observations,,2004,,?,1,20,,,2004,,?,1,27,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_301d,252010,Langila,15000,Confirmed Eruption,2,?,,,Historical Observations,,2004,,?,11,24,,,2004,,?,12,25,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_301e,252010,Langila,15001,Confirmed Eruption,2,,,,Historical Observations,,2005,,?,4,19,,,2006,,?,3,31,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_301f,252010,Langila,15002,Confirmed Eruption,2,,,,Historical Observations,,2006,,,8,9,,,2008,,?,7,6,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3020,252010,Langila,14991,Confirmed Eruption,2,,"Crater 2, Crater 3",,Historical Observations,,1962,,,3,16,15,,1963,,,8,11,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3021,252010,Langila,14992,Confirmed Eruption,2,,"Crater 2, Crater 3",,Historical Observations,,1964,,,12,4,4,,1966,,,9,23,3,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3022,252010,Langila,14993,Confirmed Eruption,2,,"Crater 2, Crater 3",,Historical Observations,,1967,,,1,19,,,1968,,,6,16,15,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3023,252010,Langila,14994,Confirmed Eruption,2,,Crater 2 or 3,,Historical Observations,,1969,,,9,29,,,1969,,,9,29,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3024,252010,Langila,14995,Confirmed Eruption,2,,Crater 2,,Historical Observations,,1970,,,5,20,,,1970,,,9,22,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3025,252010,Langila,14996,Confirmed Eruption,2,,Crater 2,,Historical Observations,,1971,,,1,26,5,,1972,,,7,5,4,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3026,252010,Langila,14985,Confirmed Eruption,3,,Crater 2,,Historical Observations,,1954,,,5,18,,,1954,,,11,13,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3027,252010,Langila,14986,Confirmed Eruption,2,,Crater 2,,Historical Observations,,1955,,,2,15,,,1955,,,2,17,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3028,252010,Langila,14987,Confirmed Eruption,2,,Crater 2,,Historical Observations,,1955,,,6,1,,,1955,,,6,16,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3029,252010,Langila,14988,Confirmed Eruption,2,,Crater 2,,Historical Observations,,1956,,,3,25,,,1956,,,3,31,,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_302a,252010,Langila,14989,Confirmed Eruption,2,,Crater 2,,Historical Observations,,1958,,,4,21,,,1958,,,6,4,4,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_302b,252010,Langila,14990,Confirmed Eruption,2,,"Crater 3, Crater 2",,Historical Observations,,1960,,,12,19,,,1961,,,9,25,5,POINT (148.42 -5.525)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_302c,252040,Dakataua,15004,Confirmed Eruption,6,?,,Dk,Radiocarbon (uncorrected),,653,18,,,,,,,,,,,,POINT (150.094 -5.094)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_302d,252040,Dakataua,15005,Confirmed Eruption,2,,Makalia,,Anthropology,,1895,5,,0,0,,,,,,,,,POINT (150.094 -5.094)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_302e,252040,Dakataua,20981,Confirmed Eruption,,,,D-Wn1 ?,Radiocarbon (uncorrected),,800,60,,,,,,,,,,,,POINT (150.094 -5.094)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_302f,252070,Krummel-Garbuna-Welcker,15006,Confirmed Eruption,2,?,Garbuna and Welcker,,Radiocarbon (uncorrected),?,150,,,0,0,,,,,,,,,POINT (150.027 -5.416)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3030,252070,Krummel-Garbuna-Welcker,15007,Confirmed Eruption,2,,Central part of Garbuna complex,,Historical Observations,,2005,,,10,16,,,2005,,>,11,17,,POINT (150.027 -5.416)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3031,252070,Krummel-Garbuna-Welcker,15008,Confirmed Eruption,1,,,,Historical Observations,,2008,,,3,11,,,2008,,,3,13,,POINT (150.027 -5.416)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3032,252070,Krummel-Garbuna-Welcker,15009,Confirmed Eruption,2,,,,Historical Observations,,2008,,,7,13,,,2008,,,10,4,,POINT (150.027 -5.416)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3033,252080,Witori,15010,Confirmed Eruption,,,Witori,,Radiocarbon (uncorrected),,-7510,150,,0,0,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3034,252080,Witori,15011,Confirmed Eruption,6,?,,W-K1 tephra,Radiocarbon (corrected),,-4000,210,,,,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3035,252080,Witori,15012,Confirmed Eruption,6,,,W-K2 tephra,Radiocarbon (corrected),,-1370,160,,,,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3036,252080,Witori,15013,Confirmed Eruption,,,,,Radiocarbon (uncorrected),,-640,300,,,,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3037,252080,Witori,20805,Confirmed Eruption,2,,Pago,,Historical Observations,,2012,,,5,3,,,2012,,,7,11,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3038,252080,Witori,15027,Confirmed Eruption,3,,Pago (summit and NW flank),,Historical Observations,,2002,,,8,3,,,2003,,,3,26,25,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3039,252080,Witori,15028,Uncertain Eruption,1,?,Pago,,,,2004,,,2,24,,,2004,,,2,24,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_303a,252080,Witori,15029,Confirmed Eruption,1,?,Pago,,Historical Observations,,2007,,,8,28,,,2007,,,8,28,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_303b,252080,Witori,15020,Confirmed Eruption,4,P,,W-H4 tephra,Tephrochronology,?,1550,,,0,0,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_303c,252080,Witori,15021,Confirmed Eruption,,,,W-H5 tephra,Tephrochronology,,1730,25,,0,0,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_303d,252080,Witori,15022,Confirmed Eruption,4,P,,W-H6 tephra,Tephrochronology,?,1800,,,0,0,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_303e,252080,Witori,15024,Confirmed Eruption,3,,Pago,,Historical Observations,,1911,,,0,0,,,1918,,?,5,0,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_303f,252080,Witori,15025,Confirmed Eruption,0,,Pago,,Historical Observations,,1920,2,,0,0,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3040,252080,Witori,15026,Confirmed Eruption,2,,Pago,,Historical Observations,,1933,,?,7,0,,,1933,,?,8,0,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3041,252080,Witori,15014,Confirmed Eruption,5,,,W-K3 tephra,Radiocarbon (corrected),,310,100,,0,0,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3042,252080,Witori,15015,Confirmed Eruption,5,,,W-K4 tephra,Radiocarbon (corrected),,690,90,,,,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3043,252080,Witori,15016,Confirmed Eruption,6,,,W-G tephra,Radiocarbon (uncorrected),,710,75,,0,0,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3044,252080,Witori,15017,Confirmed Eruption,,,,W-H1 tephra,Tephrochronology,?,950,,,0,0,,,,,,,,,POINT (150.516 -5.576)
Smithsonian_VOTW_Holocene_Eruptions.fid--71eaee15_1773b265837_3045,252080,Witori,15018,Confirmed Eruption,,,,W-H2 tephra,Tephrochronology,,1050,100,,0,0,,,,,,,,,POINT (150.516 -5.576)
